"SchoolId","FinanceId","SchoolName","SchoolNetworkName","Meeting01","Meeting02","Meeting03","Meeting04","Meeting05","Meeting06","Meeting07","Meeting08","Meeting09","Meeting10","Meeting11","Meeting12","Meeting13","Meeting14","Meeting15","Meeting16","Meeting17","Meeting18","Meeting19","Meeting20","Meeting21","Meeting22","Meeting23","Meeting24"
"609772","22021","ADDAMS","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/03/2012 05:30 PM","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/27/2013 05:30 PM","04/2013 ","05/01/2013 05:30 PM","06/05/2013 05:30 PM","","","","","","","","","","","",""
"609773","22031","AGASSIZ","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610513","45231","AIR FORCE HS","Southwest Side","07/10/2012 10:15 AM","08/2012 ","09/2012 ","10/2012 ","11/01/2012 03:30 PM","12/2012 ","01/24/2013 03:30 PM","02/2013 ","03/28/2013 03:30 PM","04/2013 ","05/2013 ","06/17/2013 03:30 PM","","","","","","","","","","","",""
"610212","32011","ALBANY PARK","O'Hare","07/2012 ","08/12/2012 07:00 AM","09/11/2012 07:00 AM","10/09/2012 07:00 AM","11/06/2012 07:00 AM","12/11/2012 07:00 AM","01/15/2013 07:00 AM","02/12/2013 07:00 AM","03/12/2013 07:00 AM","04/16/2013 07:00 AM","05/14/2013 07:00 AM","06/11/2013 07:00 AM","","","","","","","","","","","",""
"609774","22041","ALCOTT ES","Fullerton"," ","","","","","","","","","","","","","","","","","","","","","","",""
"610524","22041","ALCOTT HS","North-Northwest Side","07/2012 ","08/08/2012 06:00 PM","09/18/2012 08:00 AM","10/17/2012 06:00 PM","11/14/2012 08:00 AM","12/2012 ","01/16/2013 06:00 PM","02/20/2013 08:00 AM","03/20/2013 06:00 PM","04/17/2013 08:00 AM","05/15/2013 06:00 PM","06/12/2013 08:00 AM","","","","","","","","","","","",""
"609848","22641","ALDRIDGE","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/15/2013 01:30 PM","02/05/2013 01:30 PM","03/12/2013 01:30 PM","04/09/2013 01:30 PM","05/14/2013 01:30 PM","06/2013 ","","","","","","","","","","","",""
"609775","22051","ALTGELD","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/11/2012 05:30 PM","11/08/2012 10:00 AM","12/13/2012 10:00 AM","01/17/2013 05:30 PM","02/03/2013 10:00 AM","03/2013 ","04/18/2013 05:30 PM","05/16/2013 10:00 AM","06/2013 ","","","","","","","","","","","",""
"609780","41111","AMES","Fullerton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609695","46031","AMUNDSEN HS","North-Northwest Side","07/2012 ","08/2012 ","09/2012 ","10/09/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/08/2013 06:00 PM","02/13/2013 06:00 PM","03/12/2013 06:00 PM","04/09/2013 06:00 PM","05/14/2013 06:00 PM","06/11/2013 06:00 PM","","","","","","","","","","","",""
"609951","23421","ARIEL","Burnham Park","07/2012 ","08/2012 ","09/18/2012 07:45 AM","10/15/2012 07:45 AM","11/19/2012 07:45 AM","12/17/2012 07:45 AM","01/14/2013 07:45 AM","02/18/2013 07:45 AM","03/18/2013 07:45 AM","04/15/2013 07:45 AM","05/20/2013 07:45 AM","06/2013 ","","","","","","","","","","","",""
"609777","22061","ARMOUR","Pershing","07/2012 ","08/21/2012 09:00 AM","09/25/2012 08:00 AM","10/23/2012 08:00 AM","11/27/2012 08:00 AM","12/18/2012 08:00 AM","01/29/2013 08:00 AM","02/26/2013 08:00 AM","03/26/2013 08:00 AM","04/30/2013 08:00 AM","05/21/2013 08:00 AM","06/04/2013 08:00 AM","","","","","","","","","","","",""
"609779","22081","ARMSTRONG, G","Ravenswood-Ridge","07/11/2012 06:00 PM","08/2012 06:00 PM","09/11/2012 06:00 PM","10/09/2012 06:00 PM","11/14/2012 03:15 PM","12/11/2012 06:00 PM","01/15/2013 06:00 PM","02/13/2013 06:00 PM","03/12/2013 06:00 PM","04/16/2013 06:00 PM","05/14/2013 06:00 PM","06/11/2013 06:00 PM","","","","","","","","","","","",""
"610156","25221","ARMSTRONG, L","Austin-North Lawndale","07/2012 ","08/15/2012 03:15 PM","09/2012 ","10/10/2012 03:15 PM","11/2012 ","12/12/2012 03:15 PM","01/2013 ","02/20/2013 03:15 PM","03/2013 ","04/17/2013 03:15 PM","05/2013 ","06/12/2013 03:15 PM","","","","","","","","","","","",""
"610287","32081","ASHBURN","Midway","07/2012 ","08/2012 06:00 PM","09/2012 06:00 PM","10/2012 06:00 PM","11/2012 06:00 PM","12/2012 06:00 PM","01/2013 06:00 PM","02/2013 06:00 PM","03/2013 06:00 PM","04/2013 06:00 PM","05/2013 06:00 PM","06/2013 06:00 PM","","","","","","","","","","","",""
"610268","26191","ASHE","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609781","31021","ATTUCKS","Burnham Park","07/2012 ","08/2012 ","09/11/2012 04:00 PM","10/09/2012 04:00 PM","11/13/2012 04:00 PM","12/11/2012 04:00 PM","01/08/2013 04:00 PM","02/12/2013 04:00 PM","03/12/2013 04:00 PM","04/09/2013 04:00 PM","05/14/2013 04:00 PM","06/11/2013 04:00 PM","","","","","","","","","","","",""
"609782","22091","AUDUBON","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/28/2013 06:00 PM","02/25/2013 06:00 PM","03/18/2013 06:00 PM","04/22/2013 06:00 PM","05/20/2013 06:00 PM","06/2013 ","","","","","","","","","","","",""
"400018","66411","AUSTIN BUS & ENTRP HS","West Side","07/2012 ","08/01/2012 01:00 PM","09/05/2012 04:00 PM","10/03/2012 04:00 PM","11/14/2012 04:00 PM","12/05/2012 04:00 PM","01/09/2013 04:00 PM","02/06/2013 04:00 PM","03/06/2013 04:00 PM","04/17/2013 04:00 PM","05/01/2013 04:00 PM","06/03/2013 04:00 PM","","","","","","","","","","","",""
"610501","49141","AUSTIN POLY HS","West Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609786","22101","AVALON PARK","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610544","22921","AZUELA","Midway","07/2012 ","08/28/2012 06:00 PM","09/25/2012 09:00 AM","10/30/2012 06:00 PM","11/27/2012 09:00 AM","12/2012 ","01/29/2013 06:00 PM","02/26/2013 09:00 AM","03/26/2013 06:00 PM","04/30/2013 09:00 AM","05/28/2013 06:00 PM","06/25/2013 09:00 AM","","","","","","","","","","","",""
"610265","26161","BANNEKER","Englewood-Gresham","07/2012 ","08/2012 ","09/13/2012 11:00 AM","10/2012 ","11/15/2012 11:00 AM","12/2012 ","01/17/2013 11:00 AM","02/2013 ","03/12/2013 02:00 PM","04/2013 ","05/14/2013 02:00 PM","06/03/2013 11:00 AM","","","","","","","","","","","",""
"609788","22131","BARNARD","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/19/2012 06:30 PM","12/10/2012 06:30 PM","01/14/2013 06:30 PM","02/11/2013 06:30 PM","03/18/2013 06:30 PM","04/22/2013 06:30 PM","05/20/2013 06:30 PM","06/17/2013 06:30 PM","","","","","","","","","","","",""
"609789","22141","BARRY","Fullerton","07/10/2012 05:30 PM","08/11/2012 09:00 AM","09/11/2012 09:00 AM","10/09/2012 09:00 AM","11/13/2012 09:00 AM","12/11/2012 09:00 AM","01/08/2013 09:00 AM","02/12/2013 09:00 AM","03/12/2013 09:00 AM","04/09/2013 09:00 AM","05/14/2013 09:00 AM","06/11/2013 09:00 AM","","","","","","","","","","","",""
"609790","22151","BARTON","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/17/2013 05:00 PM","02/21/2013 05:00 PM","03/21/2013 05:00 PM","04/18/2013 05:00 PM","05/16/2013 05:00 PM","06/13/2013 05:00 PM","","","","","","","","","","","",""
"609791","22161","BASS","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609792","22171","BATEMAN","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/08/2013 05:30 PM","02/13/2013 05:30 PM","03/12/2013 05:30 PM","04/09/2013 05:30 PM","05/14/2013 05:30 PM","06/11/2013 05:30 PM","","","","","","","","","","","",""
"610083","30051","BEARD","O'Hare","07/2012 ","08/16/2012 06:30 PM","09/13/2012 06:30 PM","10/11/2012 06:30 PM","11/08/2012 06:30 PM","12/13/2012 06:30 PM","01/10/2013 06:30 PM","02/07/2013 06:30 PM","03/14/2013 06:30 PM","04/10/2013 06:30 PM","05/09/2013 06:30 PM","06/13/2013 06:30 PM","","","","","","","","","","","",""
"610246","29321","BEASLEY","Burnham Park","07/2012 ","08/2012 ","09/25/2012 06:00 PM","10/09/2012 06:00 PM","11/13/2012 06:00 PM","12/11/2012 06:00 PM","01/08/2013 06:00 PM","02/19/2013 06:00 PM","03/12/2013 05:30 PM","04/09/2013 06:00 PM","05/14/2013 06:00 PM","06/11/2013 06:00 PM","","","","","","","","","","","",""
"609796","22201","BEAUBIEN","O'Hare","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610237","25931","BEETHOVEN","Burnham Park","07/2012 ","08/15/2012 05:30 PM","09/19/2012 05:30 PM","10/29/2012 03:30 PM","11/14/2012 03:30 PM","12/10/2012 03:30 PM","01/11/2013 03:30 PM","02/06/2013 03:30 PM","03/20/2013 03:30 PM","04/23/2013 03:30 PM","05/15/2013 05:30 PM","06/12/2013 03:30 PM","","","","","","","","","","","",""
"609797","22211","BEIDLER","Garfield-Humboldt","07/2012 ","08/15/2012 04:00 PM","09/05/2012 04:00 PM","10/03/2012 04:00 PM","11/07/2012 04:00 PM","12/05/2012 04:00 PM","01/09/2013 04:00 PM","02/06/2013 04:00 PM","03/06/2013 04:00 PM","04/17/2013 04:00 PM","05/08/2013 04:00 PM","06/05/2013 04:00 PM","","","","","","","","","","","",""
"609798","22221","BELDING","O'Hare","07/2012 ","08/2012 ","09/13/2012 06:00 PM","10/11/2012 06:00 PM","11/08/2012 06:00 PM","12/13/2012 06:00 PM","01/10/2013 06:00 PM","02/14/2013 06:00 PM","03/14/2013 06:00 PM","04/11/2013 06:00 PM","05/09/2013 06:00 PM","06/13/2013 06:00 PM","","","","","","","","","","","",""
"609799","22231","BELL","Ravenswood-Ridge","07/2012 ","08/2012 ","09/13/2012 07:00 PM","10/11/2012 07:00 PM","11/08/2012 07:00 PM","12/13/2012 07:00 PM","01/10/2013 07:00 PM","02/14/2013 07:00 PM","03/14/2013 07:00 PM","04/18/2013 07:00 PM","05/09/2013 07:00 PM","06/13/2013 07:00 PM","","","","","","","","","","","",""
"609922","26771","BELMONT-CRAGIN","Fullerton","07/2012 ","08/2012 ","09/18/2012 03:00 PM","10/09/2012 03:00 PM","11/20/2012 03:00 PM","12/11/2012 03:00 PM","01/22/2013 03:00 PM","02/19/2013 03:00 PM","03/19/2013 03:00 PM","04/23/2013 03:00 PM","05/21/2013 03:00 PM","06/04/2013 09:00 AM","","","","","","","","","","","",""
"609800","22241","BENNETT","Rock Island","07/2012 ","08/2012 ","09/19/2012 04:30 PM","10/17/2012 04:30 PM","11/14/2012 04:30 PM","12/19/2012 04:30 PM","01/16/2013 04:30 PM","02/20/2013 04:30 PM","03/20/2013 04:30 PM","04/17/2013 04:30 PM","05/15/2013 04:30 PM","06/12/2013 04:30 PM","","","","","","","","","","","",""
"610365","26611","BETHUNE","Garfield-Humboldt","07/2012 ","08/17/2012 10:15 AM","09/21/2012 10:15 AM","10/05/2012 10:15 AM","11/16/2012 10:15 AM","12/14/2012 10:15 AM","01/18/2013 10:15 AM","02/15/2013 10:15 AM","03/15/2013 10:15 AM","04/19/2013 10:15 AM","05/17/2013 10:15 AM","06/21/2013 10:15 AM","","","","","","","","","","","",""
"610350","29381","BLACK","Skyway","07/2012 ","08/2012 ","09/20/2012 06:30 PM","10/18/2012 06:30 PM","11/15/2012 06:30 PM","12/2012 ","01/17/2013 06:30 PM","02/02/2013 06:30 PM","03/2013 ","04/18/2013 06:30 PM","05/17/2013 06:30 PM","06/2013 ","","","","","","","","","","","",""
"609803","22261","BLAINE","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610087","30071","BLAIR","Midway","07/2012 ","08/17/2012 07:45 AM","09/13/2012 07:45 AM","10/18/2012 07:45 AM","11/15/2012 07:45 AM","12/12/2012 07:45 AM","01/17/2013 07:45 AM","02/21/2013 07:45 AM","03/21/2013 07:45 AM","04/18/2013 07:45 AM","05/16/2013 07:45 AM","06/13/2013 07:45 AM","","","","","","","","","","","",""
"609698","46041","BOGAN HS","Southwest Side","07/2012 ","08/27/2012 06:30 PM","09/24/2012 06:30 PM","10/22/2012 06:30 PM","11/26/2012 06:30 PM","12/17/2012 06:30 PM","01/28/2013 06:30 PM","02/25/2013 06:30 PM","03/25/2013 06:30 PM","04/22/2013 06:30 PM","05/20/2013 06:30 PM","06/24/2013 06:30 PM","","","","","","","","","","","",""
"610238","25941","BOND","Englewood-Gresham","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/22/2013 04:00 PM","02/14/2013 04:00 PM","03/19/2013 04:00 PM","04/16/2013 04:00 PM","05/21/2013 04:00 PM","06/18/2013 04:00 PM","","","","","","","","","","","",""
"610161","25261","BONTEMPS","Englewood-Gresham","07/2012 ","08/20/2012 08:15 AM","09/10/2012 08:15 AM","10/08/2012 08:15 AM","11/12/2012 08:15 AM","12/10/2012 08:15 AM","01/14/2013 08:15 AM","02/11/2013 08:15 AM","03/11/2013 08:15 AM","04/08/2013 08:15 AM","05/13/2013 08:15 AM","06/10/2013 08:15 AM","","","","","","","","","","","",""
"609804","22271","BOONE","Ravenswood-Ridge","07/2012 ","08/2012 ","09/11/2012 05:30 PM","10/09/2012 05:30 PM","11/13/2012 05:30 PM","12/11/2012 05:30 PM","01/08/2013 05:30 PM","02/05/2013 05:30 PM","03/12/2013 05:30 PM","04/09/2013 05:30 PM","05/16/2013 05:30 PM","06/11/2013 05:30 PM","","","","","","","","","","","",""
"609815","22371","BOUCHET","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610323","46491","BOWEN HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/10/2012 05:30 PM","01/14/2013 05:30 PM","02/11/2013 05:30 PM","03/11/2013 05:30 PM","04/08/2013 05:30 PM","05/13/2013 05:30 PM","06/10/2013 05:30 PM","","","","","","","","","","","",""
"609806","22291","BRADWELL","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610242","25991","BRENNEMANN","Ravenswood-Ridge","07/2012 ","08/14/2012 03:00 PM","09/11/2012 05:30 PM","10/09/2012 05:30 PM","11/13/2012 05:30 PM","12/11/2012 05:30 PM","01/08/2013 05:30 PM","02/12/2013 05:30 PM","03/12/2013 05:30 PM","04/09/2013 05:30 PM","05/14/2013 05:30 PM","06/11/2013 05:30 PM","","","","","","","","","","","",""
"609809","22311","BRENTANO","Fullerton","07/2012 ","08/2012 ","09/22/2012 09:00 AM","10/20/2012 09:00 AM","11/17/2012 09:00 AM","12/15/2012 09:00 AM","01/19/2013 09:00 AM","02/16/2013 09:00 AM","03/16/2013 09:00 AM","04/20/2013 09:00 AM","05/18/2013 09:00 AM","06/15/2013 09:00 AM","","","","","","","","","","","",""
"609810","22321","BRIDGE","O'Hare","07/2012 ","08/15/2012 05:30 PM","09/19/2012 05:30 PM","10/17/2012 05:30 PM","11/21/2012 05:30 PM","12/19/2012 05:30 PM","01/16/2013 05:30 PM","02/20/2013 05:30 PM","03/20/2013 05:30 PM","04/17/2013 05:30 PM","05/15/2013 05:30 PM","06/19/2013 05:30 PM","","","","","","","","","","","",""
"609811","22331","BRIGHT","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610317","26451","BRIGHTON PARK","Pershing","07/2012 ","08/29/2012 08:00 AM","09/2012 ","10/17/2012 08:00 AM","11/2012 ","12/19/2012 05:00 PM","01/2013 ","02/20/2013 08:00 AM","03/2013 ","04/24/2013 05:00 PM","05/22/2013 08:00 AM","06/2013 ","","","","","","","","","","","",""
"610381","55191","BRONZEVILLE HS","South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/16/2013 05:00 PM","02/20/2013 05:00 PM","03/20/2013 05:00 PM","04/24/2013 05:00 PM","05/22/2013 05:00 PM","06/19/2013 05:00 PM","","","","","","","","","","","",""
"609726","47051","BROOKS HS","Far South Side","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/08/2013 05:30 PM","02/12/2013 05:30 PM","03/12/2013 05:30 PM","04/09/2013 05:30 PM","05/14/2013 05:30 PM","06/11/2013 05:30 PM","","","","","","","","","","","",""
"610091","24631","BROWN, R","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609812","22351","BROWN, W","Fulton","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609813","22361","BROWNELL","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609830","22491","BRUNSON","Austin-North Lawndale","07/2012 ","08/28/2012 03:00 PM","09/25/2012 03:00 PM","10/30/2012 03:00 PM","11/27/2012 03:00 PM","12/11/2012 03:00 PM","01/28/2013 03:00 PM","02/26/2013 03:00 PM","03/26/2013 03:00 PM","04/30/2013 03:00 PM","05/21/2013 03:00 PM","06/11/2013 03:00 PM","","","","","","","","","","","",""
"610280","30111","BUCKINGHAM","Skyway","07/2012 ","08/21/2012 12:00 PM","09/18/2012 12:00 PM","10/16/2012 12:00 PM","11/20/2012 12:00 PM","12/18/2012 12:00 PM","01/15/2013 12:00 PM","02/19/2013 12:00 PM","03/19/2013 12:00 PM","04/16/2013 12:00 PM","05/21/2013 12:00 PM","06/25/2013 12:00 PM","","","","","","","","","","","",""
"609817","22391","BUDLONG","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609818","22401","BURBANK","Fullerton","07/2012 ","08/31/2012 08:30 AM","09/07/2012 08:30 AM","10/05/2012 08:30 AM","11/09/2012 08:30 AM","12/07/2012 08:30 AM","01/11/2013 08:30 AM","02/01/2013 08:30 AM","03/01/2013 08:30 AM","04/12/2013 08:30 AM","05/03/2013 08:30 AM","06/07/2013 08:30 AM","","","","","","","","","","","",""
"609820","22421","BURLEY","Ravenswood-Ridge","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609821","22431","BURNHAM","Lake Calumet","07/2012 ","08/2012 ","09/2012 ","10/18/2012 04:30 PM","11/2012 ","12/17/2012 04:30 PM","01/2013 ","02/18/2013 04:30 PM","03/2013 ","04/15/2013 04:30 PM","05/2013 ","06/03/2013 04:30 PM","","","","","","","","","","","",""
"609827","29021","BURNSIDE","Skyway","07/2012 ","08/2012 ","09/06/2012 04:30 PM","10/11/2012 09:00 AM","11/08/2012 09:00 AM","12/13/2012 06:00 PM","01/10/2013 09:00 AM","02/14/2013 09:00 AM","03/09/2013 10:00 AM","04/11/2013 09:00 AM","05/09/2013 06:00 PM","06/06/2013 09:00 AM","","","","","","","","","","","",""
"609828","22471","BURR","Fulton","07/2012 ","08/15/2012 04:30 PM","09/19/2012 05:30 PM","10/10/2012 04:30 PM","11/21/2012 04:30 PM","12/13/2012 04:30 PM","01/16/2013 04:30 PM","02/20/2013 04:30 PM","03/20/2013 04:30 PM","04/17/2013 04:30 PM","05/15/2013 04:30 PM","06/12/2013 05:30 PM","","","","","","","","","","","",""
"609829","22481","BURROUGHS","Pershing","07/2012 ","08/2012 ","09/06/2012 06:00 PM","10/04/2012 06:00 PM","11/01/2012 06:00 PM","12/06/2012 06:00 PM","01/10/2013 06:00 PM","02/07/2013 06:00 PM","03/07/2013 06:00 PM","04/04/2013 06:00 PM","05/02/2013 06:00 PM","06/06/2013 06:00 PM","","","","","","","","","","","",""
"609832","22501","BYRNE","Midway","07/2012 ","08/2012 ","09/12/2012 06:00 PM","10/03/2012 06:00 PM","11/07/2012 06:00 PM","12/05/2012 06:00 PM","01/09/2013 06:00 PM","02/06/2013 06:00 PM","03/06/2013 06:00 PM","04/17/2013 06:00 PM","05/08/2013 06:00 PM","06/05/2013 06:00 PM","","","","","","","","","","","",""
"609833","22511","CALDWELL","Skyway","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/19/2013 08:00 AM","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610243","26001","CALHOUN","Garfield-Humboldt","07/2012 ","08/2012 ","09/11/2012 09:30 AM","10/09/2012 09:30 AM","11/13/2012 09:30 AM","12/11/2012 09:30 AM","01/08/2013 09:30 AM","02/12/2013 09:30 AM","03/12/2013 09:30 AM","04/09/2013 09:30 AM","05/14/2013 09:30 AM","06/11/2013 09:30 AM","","","","","","","","","","","",""
"610353","26821","CALMECA","Pershing","07/2012 ","08/2012 ","09/04/2012 03:30 PM","10/2012 ","11/06/2012 03:30 PM","12/2012 ","01/08/2013 03:30 PM","01/17/2013 03:30 PM","02/2013 ","03/05/2013 03:30 PM","04/2013 ","05/07/2013 03:30 PM","06/2013 ","","","","","","","","","","",""
"609835","22531","CAMERON","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/14/2013 03:30 PM","02/04/2013 03:30 PM","03/04/2013 03:30 PM","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"610539","22691","CAMRAS","Fullerton","07/2012 ","08/2012 ","09/11/2012 05:30 PM","10/02/2012 05:30 PM","11/06/2012 05:30 PM","12/04/2012 05:30 PM","01/08/2013 05:30 PM","02/05/2013 05:30 PM","03/05/2013 05:30 PM","04/09/2013 05:30 PM","05/07/2013 05:30 PM","06/04/2013 05:30 PM","","","","","","","","","","","",""
"610018","23981","CANTER","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609836","22541","CANTY","O'Hare","07/2012 ","08/2012 ","09/10/2012 06:00 PM","10/08/2012 06:00 PM","11/05/2012 06:00 PM","12/10/2012 06:00 PM","01/14/2013 06:00 PM","02/11/2013 06:00 PM","03/11/2013 06:00 PM","04/08/2013 06:00 PM","05/13/2013 06:00 PM","06/10/2013 06:00 PM","","","","","","","","","","","",""
"610024","24051","CARDENAS","Pilsen-Little Village","07/2012 ","08/24/2012 09:00 AM","09/21/2012 09:00 AM","10/2012 ","11/16/2012 09:00 AM","12/14/2012 09:00 AM","01/18/2013 09:00 AM","02/15/2013 09:00 AM","03/15/2013 09:00 AM","04/19/2013 09:00 AM","05/17/2013 09:00 AM","06/14/2013 09:00 AM","","","","","","","","","","","",""
"609837","22551","CARNEGIE","Burnham Park","07/2012 ","08/2012 ","09/11/2012 06:00 PM","10/2012 ","11/13/2012 06:00 PM","12/2012 ","01/15/2013 06:00 PM","02/2013 ","03/12/2013 06:00 PM","04/2013 ","05/14/2013 06:00 PM","06/2013 ","","","","","","","","","","","",""
"609839","22571","CARROLL","Midway","07/2012 ","08/01/2012 05:30 PM","09/05/2012 05:30 PM","10/03/2012 05:30 PM","11/07/2012 05:30 PM","12/05/2012 05:30 PM","01/09/2013 05:30 PM","02/06/2013 05:30 PM","03/06/2013 05:30 PM","04/03/2013 05:30 PM","05/01/2013 05:30 PM","06/05/2013 05:30 PM","","","","","","","","","","","",""
"609842","22601","CARSON","Midway","07/2012 ","08/2012 ","09/07/2012 09:00 AM","10/2012 ","11/09/2012 09:00 AM","12/2012 ","01/11/2013 09:00 AM","02/15/2013 09:00 AM","03/2013 ","04/19/2013 09:00 AM","05/10/2013 09:00 AM","06/2013 ","","","","","","","","","","","",""
"609844","22611","CARTER","Burnham Park","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609845","22621","CARVER , G","Lake Calumet","07/2012 ","08/23/2012 01:15 PM","09/13/2012 01:15 PM","10/11/2012 01:15 PM","11/08/2012 01:15 PM","12/13/2012 01:15 PM","01/2013 ","02/14/2013 01:15 PM","03/14/2013 01:15 PM","04/12/2013 01:15 PM","05/09/2013 01:15 PM","06/06/2013 01:15 PM","","","","","","","","","","","",""
"609760","46381","CARVER MILITARY","Far South Side","07/2012 ","08/2012 ","09/2012 ","10/15/2012 06:00 PM","11/12/2012 06:00 PM","12/10/2012 06:00 PM","01/08/2013 06:00 PM","02/11/2013 06:00 PM","03/11/2013 06:00 PM","04/08/2013 06:00 PM","05/15/2013 06:00 PM","06/10/2013 06:00 PM","","","","","","","","","","","",""
"610021","24011","CASALS","Garfield-Humboldt","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
"609849","22651","CASSELL","Rock Island","07/2012 ","08/2012 ","09/2012 ","10/2012 ","11/2012 ","12/2012 ","01/2013 ","02/2013 ","03/2013 ","04/2013 ","05/2013 ","06/2013 ","","","","","","","","","","","",""
